Adsorbent,Pollutant,SA (m2/g),Dav (nm),VTot (cm3/g),C (wt%),O/C,(O+N)/C,pH,T (K),C0 (mg/L),SLR (g/L),Qe (mg/g)
PSBOX-A,PYR,1977.6,3.4,0.12,82.1,0.04,0.075517661,3,298.15,10,1,9.099704481
PSBOX-A,PYR,1977.6,3.4,0.12,82.1,0.04,0.075517661,7,298.15,10,1,5.839778475
PSBOX-A,PYR,1977.6,3.4,0.12,82.1,0.04,0.075517661,11,298.15,10,1,5.344142562
PSBOX-A,PYR,1977.6,3.4,0.12,82.1,0.04,0.075517661,3,298.15,10,1,181.9255798
PSBOX-A,PYR,1977.6,3.4,0.12,82.1,0.04,0.075517661,7,298.15,10,1,180.9856612
PSBOX-A,PYR,1977.6,3.4,0.12,82.1,0.04,0.075517661,11,298.15,10,1,181.6750386
PSBOX-A,PYR,1977.6,3.4,0.12,82.1,0.04,0.075517661,3,298.15,10,1,181.9871592
PSBOX-A,PYR,1977.6,3.4,0.12,82.1,0.04,0.075517661,7,298.15,10,1,181.2464286
PSBOX-A,PYR,1977.6,3.4,0.12,82.1,0.04,0.075517661,11,298.15,10,1,181.9093513
PSBOX-A,PYR,1977.6,3.4,0.12,82.1,0.04,0.075517661,3,298.15,10,1,181.9563695
PSBOX-A,PYR,1977.6,3.4,0.12,82.1,0.04,0.075517661,7,298.15,10,1,181.1160449
PSBOX-A,PYR,1977.6,3.4,0.12,82.1,0.04,0.075517661,11,298.15,10,1,181.7921949
PSBOX-A,TEB,1977.6,3.4,0.12,82.1,0.04,0.075517661,3,298.15,10,1,6.786523258
PSBOX-A,TEB,1977.6,3.4,0.12,82.1,0.04,0.075517661,7,298.15,10,1,6.896568699
PSBOX-A,TEB,1977.6,3.4,0.12,82.1,0.04,0.075517661,11,298.15,10,1,7.444193475
PSBOX-A,TEB,1977.6,3.4,0.12,82.1,0.04,0.075517661,3,298.15,10,1,7.686219089
PSBOX-A,TEB,1977.6,3.4,0.12,82.1,0.04,0.075517661,7,298.15,10,1,7.483601639
PSBOX-A,TEB,1977.6,3.4,0.12,82.1,0.04,0.075517661,11,298.15,10,1,6.653055984
PSBOX-A,TEB,1977.6,3.4,0.12,82.1,0.04,0.075517661,3,298.15,10,1,10.50799238
PSBOX-A,TEB,1977.6,3.4,0.12,82.1,0.04,0.075517661,7,298.15,10,1,8.123426649
PSBOX-A,TEB,1977.6,3.4,0.12,82.1,0.04,0.075517661,11,298.15,10,1,7.048624729
PSBOX-A,TEB,1977.6,3.4,0.12,82.1,0.04,0.075517661,3,298.15,10,1,188.6737911
PSBOX-A,TEB,1977.6,3.4,0.12,82.1,0.04,0.075517661,7,298.15,10,1,187.0699531
PSBOX-A,TEB,1977.6,3.4,0.12,82.1,0.04,0.075517661,11,298.15,10,1,186.1866154
PSBOX-A,TEB,1977.6,3.4,0.12,82.1,0.04,0.075517661,3,298.15,10,1,188.7537227
PSBOX-A,TEB,1977.6,3.4,0.12,82.1,0.04,0.075517661,7,298.15,10,1,187.4264855
PSBOX-A,TEB,1977.6,3.4,0.12,82.1,0.04,0.075517661,11,298.15,10,1,186.9089745
PSBOX-A,TEB,1977.6,3.4,0.12,82.1,0.04,0.075517661,3,298.15,10,1,188.7137569
PSBOX-A,TEB,1977.6,3.4,0.12,82.1,0.04,0.075517661,7,298.15,10,1,187.2482193
PSBOX-A,TEB,1977.6,3.4,0.12,82.1,0.04,0.075517661,11,298.15,10,1,186.547795
PSB,CAR,93.9,3.8,0.04,86.6,0.03,0.062355658,7,288.15,10,1,9.664551044
PSB,CAR,93.9,3.8,0.04,86.6,0.03,0.062355658,7,298.15,10,1,15.62052281
PSB,CAR,93.9,3.8,0.04,86.6,0.03,0.062355658,7,308.15,10,1,19.19136433
PSB,CAR,93.9,3.8,0.04,86.6,0.03,0.062355658,7,288.15,10,1,11.2352859
PSB,CAR,93.9,3.8,0.04,86.6,0.03,0.062355658,7,298.15,10,1,15.35604589
PSB,CAR,93.9,3.8,0.04,86.6,0.03,0.062355658,7,308.15,10,1,18.59850869
PSB,CAR,93.9,3.8,0.04,86.6,0.03,0.062355658,7,288.15,10,1,10.44991847
PSB,CAR,93.9,3.8,0.04,86.6,0.03,0.062355658,7,298.15,10,1,15.48828435
PSB,CAR,93.9,3.8,0.04,86.6,0.03,0.062355658,7,308.15,10,1,18.89493651
PSBOX-A,CAR,1977.6,3.4,0.12,82.1,0.04,0.075517661,7,288.15,10,1,193.5705499
PSBOX-A,CAR,1977.6,3.4,0.12,82.1,0.04,0.075517661,7,298.15,10,1,194.6766359
PSBOX-A,CAR,1977.6,3.4,0.12,82.1,0.04,0.075517661,7,308.15,10,1,196.6378371
PSBOX-A,CAR,1977.6,3.4,0.12,82.1,0.04,0.075517661,7,288.15,10,1,193.5455536
PSBOX-A,CAR,1977.6,3.4,0.12,82.1,0.04,0.075517661,7,298.15,10,1,194.7548501
PSBOX-A,CAR,1977.6,3.4,0.12,82.1,0.04,0.075517661,7,308.15,10,1,196.7515299
PSBOX-A,CAR,1977.6,3.4,0.12,82.1,0.04,0.075517661,7,288.15,10,1,193.5580517
PSBOX-A,CAR,1977.6,3.4,0.12,82.1,0.04,0.075517661,7,298.15,10,1,194.715743
PSBOX-A,CAR,1977.6,3.4,0.12,82.1,0.04,0.075517661,7,308.15,10,1,196.6946835
PSBOX-A,PYR,1977.6,3.4,0.12,82.1,0.04,0.075517661,7,288.15,10,1,3.621715662
PSBOX-A,PYR,1977.6,3.4,0.12,82.1,0.04,0.075517661,7,298.15,10,1,6.378704728
PSBOX-A,PYR,1977.6,3.4,0.12,82.1,0.04,0.075517661,7,308.15,10,1,8.109733024
PSBOX-A,PYR,1977.6,3.4,0.12,82.1,0.04,0.075517661,7,288.15,10,1,3.444663377
PSBOX-A,PYR,1977.6,3.4,0.12,82.1,0.04,0.075517661,7,298.15,10,1,5.722332188
PSBOX-A,PYR,1977.6,3.4,0.12,82.1,0.04,0.075517661,7,308.15,10,1,7.932680739
PSBOX-A,PYR,1977.6,3.4,0.12,82.1,0.04,0.075517661,7,288.15,10,1,3.533189519
PSBOX-A,PYR,1977.6,3.4,0.12,82.1,0.04,0.075517661,7,298.15,10,1,6.050518458
PSBOX-A,PYR,1977.6,3.4,0.12,82.1,0.04,0.075517661,7,308.15,10,1,8.021206882
PSBOX-A,PYR,1977.6,3.4,0.12,82.1,0.04,0.075517661,7,288.15,10,1,177.6582773
PSBOX-A,PYR,1977.6,3.4,0.12,82.1,0.04,0.075517661,7,298.15,10,1,181.1705997
PSBOX-A,PYR,1977.6,3.4,0.12,82.1,0.04,0.075517661,7,308.15,10,1,183.7841966
PSBOX-A,PYR,1977.6,3.4,0.12,82.1,0.04,0.075517661,7,288.15,10,1,177.5799614
PSBOX-A,PYR,1977.6,3.4,0.12,82.1,0.04,0.075517661,7,298.15,10,1,181.433822
PSBOX-A,PYR,1977.6,3.4,0.12,82.1,0.04,0.075517661,7,308.15,10,1,184.1544581
PSBOX-A,PYR,1977.6,3.4,0.12,82.1,0.04,0.075517661,7,288.15,10,1,177.6191194
PSBOX-A,PYR,1977.6,3.4,0.12,82.1,0.04,0.075517661,7,298.15,10,1,181.3022108
PSBOX-A,PYR,1977.6,3.4,0.12,82.1,0.04,0.075517661,7,308.15,10,1,183.9693274
PSBOX-A,TEB,1977.6,3.4,0.12,82.1,0.04,0.075517661,7,288.15,10,1,6.648057594
PSBOX-A,TEB,1977.6,3.4,0.12,82.1,0.04,0.075517661,7,298.15,10,1,10.58169603
PSBOX-A,TEB,1977.6,3.4,0.12,82.1,0.04,0.075517661,7,308.15,10,1,12.60585909
PSBOX-A,TEB,1977.6,3.4,0.12,82.1,0.04,0.075517661,7,288.15,10,1,6.757159834
PSBOX-A,TEB,1977.6,3.4,0.12,82.1,0.04,0.075517661,7,298.15,10,1,10.06858038
PSBOX-A,TEB,1977.6,3.4,0.12,82.1,0.04,0.075517661,7,308.15,10,1,11.97023615
PSBOX-A,TEB,1977.6,3.4,0.12,82.1,0.04,0.075517661,7,288.15,10,1,6.702608714
PSBOX-A,TEB,1977.6,3.4,0.12,82.1,0.04,0.075517661,7,298.15,10,1,10.32513821
PSBOX-A,TEB,1977.6,3.4,0.12,82.1,0.04,0.075517661,7,308.15,10,1,12.28804762
PSBOX-A,TEB,1977.6,3.4,0.12,82.1,0.04,0.075517661,7,288.15,10,1,186.9341099
PSBOX-A,TEB,1977.6,3.4,0.12,82.1,0.04,0.075517661,7,298.15,10,1,188.716982
PSBOX-A,TEB,1977.6,3.4,0.12,82.1,0.04,0.075517661,7,308.15,10,1,190.4898003
PSBOX-A,TEB,1977.6,3.4,0.12,82.1,0.04,0.075517661,7,288.15,10,1,186.5583961
PSBOX-A,TEB,1977.6,3.4,0.12,82.1,0.04,0.075517661,7,298.15,10,1,188.79704
PSBOX-A,TEB,1977.6,3.4,0.12,82.1,0.04,0.075517661,7,308.15,10,1,190.4950134
PSBOX-A,TEB,1977.6,3.4,0.12,82.1,0.04,0.075517661,7,288.15,10,1,186.746253
PSBOX-A,TEB,1977.6,3.4,0.12,82.1,0.04,0.075517661,7,298.15,10,1,188.757011
PSBOX-A,TEB,1977.6,3.4,0.12,82.1,0.04,0.075517661,7,308.15,10,1,190.4924069
PSB,CAR,93.9,3.8,0.04,86.6,0.03,0.062355658,7,298.15,10,1,15.62052281
PSB,CAR,93.9,3.8,0.04,86.6,0.03,0.062355658,7,298.15,10,1,15.35604589
PSB,CAR,93.9,3.8,0.04,86.6,0.03,0.062355658,7,298.15,10,1,15.13954573
PSBOX-A,CAR,1977.6,3.4,0.12,82.1,0.04,0.075517661,7,298.15,10,1,194.608904
PSBOX-A,CAR,1977.6,3.4,0.12,82.1,0.04,0.075517661,7,298.15,10,1,194.8719698
PSBOX-A,CAR,1977.6,3.4,0.12,82.1,0.04,0.075517661,7,298.15,10,1,194.7240079
PSB,PYR,93.9,3.8,0.04,86.6,0.03,0.062355658,7,298.15,10,1,8.109733024
PSB,PYR,93.9,3.8,0.04,86.6,0.03,0.062355658,7,298.15,10,1,7.932680739
PSB,PYR,93.9,3.8,0.04,86.6,0.03,0.062355658,7,298.15,10,1,7.980702525
PSBOX-A,PYR,1977.6,3.4,0.12,82.1,0.04,0.075517661,7,298.15,10,1,179.2133754
PSBOX-A,PYR,1977.6,3.4,0.12,82.1,0.04,0.075517661,7,298.15,10,1,178.7973362
PSBOX-A,PYR,1977.6,3.4,0.12,82.1,0.04,0.075517661,7,298.15,10,1,178.8639832
PSB,TEB,93.9,3.8,0.04,86.6,0.03,0.062355658,7,298.15,10,1,8.700179581
PSB,TEB,93.9,3.8,0.04,86.6,0.03,0.062355658,7,298.15,10,1,8.180660073
PSB,TEB,93.9,3.8,0.04,86.6,0.03,0.062355658,7,298.15,10,1,8.576143356
PSBOX-A,TEB,1977.6,3.4,0.12,82.1,0.04,0.075517661,7,298.15,10,1,187.931394
PSBOX-A,TEB,1977.6,3.4,0.12,82.1,0.04,0.075517661,7,298.15,10,1,188.4467664
PSBOX-A,TEB,1977.6,3.4,0.12,82.1,0.04,0.075517661,7,298.15,10,1,188.3246152
PSB,CAR,93.9,3.8,0.04,86.6,0.03,0.062355658,7,298.15,10.64,1,21.52557736
PSB,CAR,93.9,3.8,0.04,86.6,0.03,0.062355658,7,298.15,10.64,1,22.56252039
PSB,CAR,93.9,3.8,0.04,86.6,0.03,0.062355658,7,298.15,10.64,1,27.18703634
PSB,CAR,93.9,3.8,0.04,86.6,0.03,0.062355658,7,298.15,10.64,1,27.94579481
PSB,CAR,93.9,3.8,0.04,86.6,0.03,0.062355658,7,298.15,10.64,1,28.35903999
PSB,CAR,93.9,3.8,0.04,86.6,0.03,0.062355658,7,298.15,10.64,1,21.68543269
PSB,CAR,93.9,3.8,0.04,86.6,0.03,0.062355658,7,298.15,10.64,1,22.15713695
PSB,CAR,93.9,3.8,0.04,86.6,0.03,0.062355658,7,298.15,10.64,1,26.97497101
PSB,CAR,93.9,3.8,0.04,86.6,0.03,0.062355658,7,298.15,10.64,1,27.71417592
PSB,CAR,93.9,3.8,0.04,86.6,0.03,0.062355658,7,298.15,10.64,1,28.58703038
PSB,CAR,93.9,3.8,0.04,86.6,0.03,0.062355658,7,298.15,10.64,1,21.58524593
PSB,CAR,93.9,3.8,0.04,86.6,0.03,0.062355658,7,298.15,10.64,1,22.28635166
PSB,CAR,93.9,3.8,0.04,86.6,0.03,0.062355658,7,298.15,10.64,1,27.15357356
PSB,CAR,93.9,3.8,0.04,86.6,0.03,0.062355658,7,298.15,10.64,1,27.91354152
PSB,CAR,93.9,3.8,0.04,86.6,0.03,0.062355658,7,298.15,10.64,1,28.49793068
PSBOX-A,CAR,1977.6,3.4,0.12,82.1,0.04,0.075517661,7,298.15,10.64,1,207.4766359
PSBOX-A,CAR,1977.6,3.4,0.12,82.1,0.04,0.075517661,7,298.15,10.64,1,208.4690291
PSBOX-A,CAR,1977.6,3.4,0.12,82.1,0.04,0.075517661,7,298.15,10.64,1,209.6289378
PSBOX-A,CAR,1977.6,3.4,0.12,82.1,0.04,0.075517661,7,298.15,10.64,1,209.8996637
PSBOX-A,CAR,1977.6,3.4,0.12,82.1,0.04,0.075517661,7,298.15,10.64,1,210.0915708
PSBOX-A,CAR,1977.6,3.4,0.12,82.1,0.04,0.075517661,7,298.15,10.64,1,207.5548501
PSBOX-A,CAR,1977.6,3.4,0.12,82.1,0.04,0.075517661,7,298.15,10.64,1,208.5561129
PSBOX-A,CAR,1977.6,3.4,0.12,82.1,0.04,0.075517661,7,298.15,10.64,1,209.5747119
PSBOX-A,CAR,1977.6,3.4,0.12,82.1,0.04,0.075517661,7,298.15,10.64,1,210.0079138
PSBOX-A,CAR,1977.6,3.4,0.12,82.1,0.04,0.075517661,7,298.15,10.64,1,210.1800657
PSBOX-A,CAR,1977.6,3.4,0.12,82.1,0.04,0.075517661,7,298.15,10.64,1,207.5193715
PSBOX-A,CAR,1977.6,3.4,0.12,82.1,0.04,0.075517661,7,298.15,10.64,1,208.4581436
PSBOX-A,CAR,1977.6,3.4,0.12,82.1,0.04,0.075517661,7,298.15,10.64,1,209.6107953
PSBOX-A,CAR,1977.6,3.4,0.12,82.1,0.04,0.075517661,7,298.15,10.64,1,209.946431
PSBOX-A,CAR,1977.6,3.4,0.12,82.1,0.04,0.075517661,7,298.15,10.64,1,210.1556742
PSB,PYR,93.9,3.8,0.04,86.6,0.03,0.062355658,7,298.15,10.64,1,16.93469605
PSB,PYR,93.9,3.8,0.04,86.6,0.03,0.062355658,7,298.15,10.64,1,18.92580495
PSB,PYR,93.9,3.8,0.04,86.6,0.03,0.062355658,7,298.15,10.64,1,25.70405757
PSB,PYR,93.9,3.8,0.04,86.6,0.03,0.062355658,7,298.15,10.64,1,26.66359568
PSB,PYR,93.9,3.8,0.04,86.6,0.03,0.062355658,7,298.15,10.64,1,27.32333424
PSB,PYR,93.9,3.8,0.04,86.6,0.03,0.062355658,7,298.15,10.64,1,17.17592698
PSB,PYR,93.9,3.8,0.04,86.6,0.03,0.062355658,7,298.15,10.64,1,18.43122544
PSB,PYR,93.9,3.8,0.04,86.6,0.03,0.062355658,7,298.15,10.64,1,24.04506195
PSB,PYR,93.9,3.8,0.04,86.6,0.03,0.062355658,7,298.15,10.64,1,26.62477433
PSB,PYR,93.9,3.8,0.04,86.6,0.03,0.062355658,7,298.15,10.64,1,26.34763926
PSB,PYR,93.9,3.8,0.04,86.6,0.03,0.062355658,7,298.15,10.64,1,17.19657186
PSB,PYR,93.9,3.8,0.04,86.6,0.03,0.062355658,7,298.15,10.64,1,18.63812304
PSB,PYR,93.9,3.8,0.04,86.6,0.03,0.062355658,7,298.15,10.64,1,24.9350358
PSB,PYR,93.9,3.8,0.04,86.6,0.03,0.062355658,7,298.15,10.64,1,26.48250418
PSB,PYR,93.9,3.8,0.04,86.6,0.03,0.062355658,7,298.15,10.64,1,26.82538871
PSBOX-A,PYR,1977.6,3.4,0.12,82.1,0.04,0.075517661,7,298.15,10.64,1,193.9705997
PSBOX-A,PYR,1977.6,3.4,0.12,82.1,0.04,0.075517661,7,298.15,10.64,1,195.3558263
PSBOX-A,PYR,1977.6,3.4,0.12,82.1,0.04,0.075517661,7,298.15,10.64,1,196.5819526
PSBOX-A,PYR,1977.6,3.4,0.12,82.1,0.04,0.075517661,7,298.15,10.64,1,196.7334232
PSBOX-A,PYR,1977.6,3.4,0.12,82.1,0.04,0.075517661,7,298.15,10.64,1,196.8837718
PSBOX-A,PYR,1977.6,3.4,0.12,82.1,0.04,0.075517661,7,298.15,10.64,1,194.233822
PSBOX-A,PYR,1977.6,3.4,0.12,82.1,0.04,0.075517661,7,298.15,10.64,1,195.1639636
PSBOX-A,PYR,1977.6,3.4,0.12,82.1,0.04,0.075517661,7,298.15,10.64,1,196.6755278
PSBOX-A,PYR,1977.6,3.4,0.12,82.1,0.04,0.075517661,7,298.15,10.64,1,196.8166759
PSBOX-A,PYR,1977.6,3.4,0.12,82.1,0.04,0.075517661,7,298.15,10.64,1,197.0053971
PSBOX-A,PYR,1977.6,3.4,0.12,82.1,0.04,0.075517661,7,298.15,10.64,1,194.1022108
PSBOX-A,PYR,1977.6,3.4,0.12,82.1,0.04,0.075517661,7,298.15,10.64,1,195.2598949
PSBOX-A,PYR,1977.6,3.4,0.12,82.1,0.04,0.075517661,7,298.15,10.64,1,196.6287402
PSBOX-A,PYR,1977.6,3.4,0.12,82.1,0.04,0.075517661,7,298.15,10.64,1,196.7750496
PSBOX-A,PYR,1977.6,3.4,0.12,82.1,0.04,0.075517661,7,298.15,10.64,1,196.9445844
PSB,TEB,93.9,3.8,0.04,86.6,0.03,0.062355658,7,298.15,10.64,1,18.11727062
PSB,TEB,93.9,3.8,0.04,86.6,0.03,0.062355658,7,298.15,10.64,1,19.89751091
PSB,TEB,93.9,3.8,0.04,86.6,0.03,0.062355658,7,298.15,10.64,1,27.24166187
PSB,TEB,93.9,3.8,0.04,86.6,0.03,0.062355658,7,298.15,10.64,1,28.49785854
PSB,TEB,93.9,3.8,0.04,86.6,0.03,0.062355658,7,298.15,10.64,1,29.41776246
PSB,TEB,93.9,3.8,0.04,86.6,0.03,0.062355658,7,298.15,10.64,1,18.76610449
PSB,TEB,93.9,3.8,0.04,86.6,0.03,0.062355658,7,298.15,10.64,1,19.40928321
PSB,TEB,93.9,3.8,0.04,86.6,0.03,0.062355658,7,298.15,10.64,1,27.50556873
PSB,TEB,93.9,3.8,0.04,86.6,0.03,0.062355658,7,298.15,10.64,1,28.7617654
PSB,TEB,93.9,3.8,0.04,86.6,0.03,0.062355658,7,298.15,10.64,1,29.57610657
PSB,TEB,93.9,3.8,0.04,86.6,0.03,0.062355658,7,298.15,10.64,1,18.5704364
PSB,TEB,93.9,3.8,0.04,86.6,0.03,0.062355658,7,298.15,10.64,1,19.82286297
PSB,TEB,93.9,3.8,0.04,86.6,0.03,0.062355658,7,298.15,10.64,1,27.30236045
PSB,TEB,93.9,3.8,0.04,86.6,0.03,0.062355658,7,298.15,10.64,1,28.90125903
PSB,TEB,93.9,3.8,0.04,86.6,0.03,0.062355658,7,298.15,10.64,1,29.68355437
PSBOX-A,TEB,1977.6,3.4,0.12,82.1,0.04,0.075517661,7,298.15,10.64,1,201.8586533
PSBOX-A,TEB,1977.6,3.4,0.12,82.1,0.04,0.075517661,7,298.15,10.64,1,202.5678087
PSBOX-A,TEB,1977.6,3.4,0.12,82.1,0.04,0.075517661,7,298.15,10.64,1,203.2155116
PSBOX-A,TEB,1977.6,3.4,0.12,82.1,0.04,0.075517661,7,298.15,10.64,1,203.6577441
PSBOX-A,TEB,1977.6,3.4,0.12,82.1,0.04,0.075517661,7,298.15,10.64,1,203.9759404
PSBOX-A,TEB,1977.6,3.4,0.12,82.1,0.04,0.075517661,7,298.15,10.64,1,201.9397104
PSBOX-A,TEB,1977.6,3.4,0.12,82.1,0.04,0.075517661,7,298.15,10.64,1,202.7408562
PSBOX-A,TEB,1977.6,3.4,0.12,82.1,0.04,0.075517661,7,298.15,10.64,1,203.1080638
PSBOX-A,TEB,1977.6,3.4,0.12,82.1,0.04,0.075517661,7,298.15,10.64,1,203.8669845
PSBOX-A,TEB,1977.6,3.4,0.12,82.1,0.04,0.075517661,7,298.15,10.64,1,204.0890433
PSBOX-A,TEB,1977.6,3.4,0.12,82.1,0.04,0.075517661,7,298.15,10.64,1,201.9329242
PSBOX-A,TEB,1977.6,3.4,0.12,82.1,0.04,0.075517661,7,298.15,10.64,1,202.7627228
PSBOX-A,TEB,1977.6,3.4,0.12,82.1,0.04,0.075517661,7,298.15,10.64,1,203.1717784
PSBOX-A,TEB,1977.6,3.4,0.12,82.1,0.04,0.075517661,7,298.15,10.64,1,203.7859274
PSBOX-A,TEB,1977.6,3.4,0.12,82.1,0.04,0.075517661,7,298.15,10.64,1,204.1071398
C-Biochar,IBF,1048.2,3.985,1.044,79.42,0.075,0.110929237,7,298.15,10,2,133.3333333
C-Biochar,IBF,1048.2,3.985,1.044,79.42,0.075,0.110929237,7,298.15,20,2,186.6666667
C-Biochar,IBF,1048.2,3.985,1.044,79.42,0.075,0.110929237,7,298.15,30,2,173.3333333
C-Biochar,IBF,1048.2,3.985,1.044,79.42,0.075,0.110929237,7,298.15,50,2,217.7777778
C-Biochar,IBF,1048.2,3.985,1.044,79.42,0.075,0.110929237,7,298.15,80,2,262.2222222
C-Biochar,IBF,1048.2,3.985,1.044,79.42,0.075,0.110929237,7,298.15,100,2,280
C-Biochar,IBF,1048.2,3.985,1.044,79.42,0.075,0.110929237,7,298.15,10,2,146.6666667
C-Biochar,IBF,1048.2,3.985,1.044,79.42,0.075,0.110929237,7,298.15,20,2,191.1111111
C-Biochar,IBF,1048.2,3.985,1.044,79.42,0.075,0.110929237,7,298.15,30,2,186.6666667
C-Biochar,IBF,1048.2,3.985,1.044,79.42,0.075,0.110929237,7,298.15,50,2,213.3333333
C-Biochar,IBF,1048.2,3.985,1.044,79.42,0.075,0.110929237,7,298.15,80,2,240
C-Biochar,IBF,1048.2,3.985,1.044,79.42,0.075,0.110929237,7,298.15,100,2,275.5555556
C-Biochar,ATE,1048.2,3.985,1.044,79.42,0.075,0.110929237,7,298.15,10,2,60.88888889
C-Biochar,ATE,1048.2,3.985,1.044,79.42,0.075,0.110929237,7,298.15,20,2,92
C-Biochar,ATE,1048.2,3.985,1.044,79.42,0.075,0.110929237,7,298.15,30,2,132
C-Biochar,ATE,1048.2,3.985,1.044,79.42,0.075,0.110929237,7,298.15,50,2,176.4444444
C-Biochar,ATE,1048.2,3.985,1.044,79.42,0.075,0.110929237,7,298.15,80,2,256.4444444
C-Biochar,ATE,1048.2,3.985,1.044,79.42,0.075,0.110929237,7,298.15,100,2,292
C-Biochar,ATE,1048.2,3.985,1.044,79.42,0.075,0.110929237,7,298.15,10,2,57.92592593
C-Biochar,ATE,1048.2,3.985,1.044,79.42,0.075,0.110929237,7,298.15,20,2,86.07407407
C-Biochar,ATE,1048.2,3.985,1.044,79.42,0.075,0.110929237,7,298.15,30,2,129.037037
C-Biochar,ATE,1048.2,3.985,1.044,79.42,0.075,0.110929237,7,298.15,50,2,172
C-Biochar,ATE,1048.2,3.985,1.044,79.42,0.075,0.110929237,7,298.15,80,2,243.1111111
C-Biochar,ATE,1048.2,3.985,1.044,79.42,0.075,0.110929237,7,298.15,100,2,283.1111111
C-Biochar,CBZ,1048.2,3.985,1.044,79.42,0.075,0.110929237,7,298.15,10,2,133.531746
C-Biochar,CBZ,1048.2,3.985,1.044,79.42,0.075,0.110929237,7,298.15,20,2,200.5952381
C-Biochar,CBZ,1048.2,3.985,1.044,79.42,0.075,0.110929237,7,298.15,30,2,253.505291
C-Biochar,CBZ,1048.2,3.985,1.044,79.42,0.075,0.110929237,7,298.15,50,2,273.6111111
C-Biochar,CBZ,1048.2,3.985,1.044,79.42,0.075,0.110929237,7,298.15,80,2,340.8068783
C-Biochar,CBZ,1048.2,3.985,1.044,79.42,0.075,0.110929237,7,298.15,100,2,354.5634921
C-Biochar,CBZ,1048.2,3.985,1.044,79.42,0.075,0.110929237,7,298.15,10,2,131.547619
C-Biochar,CBZ,1048.2,3.985,1.044,79.42,0.075,0.110929237,7,298.15,20,2,200.1984127
C-Biochar,CBZ,1048.2,3.985,1.044,79.42,0.075,0.110929237,7,298.15,30,2,237.1031746
C-Biochar,CBZ,1048.2,3.985,1.044,79.42,0.075,0.110929237,7,298.15,50,2,269.6428571
C-Biochar,CBZ,1048.2,3.985,1.044,79.42,0.075,0.110929237,7,298.15,80,2,337.1031746
C-Biochar,CBZ,1048.2,3.985,1.044,79.42,0.075,0.110929237,7,298.15,100,2,346.2301587
C-Biochar,IBF,1048.2,3.985,1.044,79.42,0.075,0.110929237,3,298.15,10,2,93.33333333
C-Biochar,IBF,1048.2,3.985,1.044,79.42,0.075,0.110929237,5,298.15,10,2,53.33333333
C-Biochar,IBF,1048.2,3.985,1.044,79.42,0.075,0.110929237,7,298.15,10,2,26.66666667
C-Biochar,IBF,1048.2,3.985,1.044,79.42,0.075,0.110929237,3,298.15,10,2,93.33333333
C-Biochar,IBF,1048.2,3.985,1.044,79.42,0.075,0.110929237,5,298.15,10,2,53.33333333
C-Biochar,IBF,1048.2,3.985,1.044,79.42,0.075,0.110929237,7,298.15,10,2,26.66666667
C-Biochar,IBF,1048.2,3.985,1.044,79.42,0.075,0.110929237,3,298.15,10,2,93.33333333
C-Biochar,IBF,1048.2,3.985,1.044,79.42,0.075,0.110929237,5,298.15,10,2,53.33333333
C-Biochar,IBF,1048.2,3.985,1.044,79.42,0.075,0.110929237,7,298.15,10,2,26.66666667
C-Biochar,ATE,1048.2,3.985,1.044,79.42,0.075,0.110929237,3,298.15,10,2,29.77777778
C-Biochar,ATE,1048.2,3.985,1.044,79.42,0.075,0.110929237,5,298.15,10,2,52
C-Biochar,ATE,1048.2,3.985,1.044,79.42,0.075,0.110929237,7,298.15,10,2,65.33333333
C-Biochar,ATE,1048.2,3.985,1.044,79.42,0.075,0.110929237,9,298.15,10,2,74.22222222
C-Biochar,ATE,1048.2,3.985,1.044,79.42,0.075,0.110929237,3,298.15,10,2,29.77777778
C-Biochar,ATE,1048.2,3.985,1.044,79.42,0.075,0.110929237,5,298.15,10,2,52
C-Biochar,ATE,1048.2,3.985,1.044,79.42,0.075,0.110929237,7,298.15,10,2,65.33333333
C-Biochar,ATE,1048.2,3.985,1.044,79.42,0.075,0.110929237,9,298.15,10,2,74.22222222
C-Biochar,ATE,1048.2,3.985,1.044,79.42,0.075,0.110929237,3,298.15,10,2,29.77777778
C-Biochar,ATE,1048.2,3.985,1.044,79.42,0.075,0.110929237,5,298.15,10,2,52
C-Biochar,ATE,1048.2,3.985,1.044,79.42,0.075,0.110929237,7,298.15,10,2,65.33333333
C-Biochar,ATE,1048.2,3.985,1.044,79.42,0.075,0.110929237,9,298.15,10,2,74.22222222
C-Biochar,CBZ,1048.2,3.985,1.044,79.42,0.075,0.110929237,3,298.15,10,2,99.00793651
C-Biochar,CBZ,1048.2,3.985,1.044,79.42,0.075,0.110929237,5,298.15,10,2,111.7063492
C-Biochar,CBZ,1048.2,3.985,1.044,79.42,0.075,0.110929237,7,298.15,10,2,116.0714286
C-Biochar,CBZ,1048.2,3.985,1.044,79.42,0.075,0.110929237,9,298.15,10,2,107.3412698
C-Biochar,CBZ,1048.2,3.985,1.044,79.42,0.075,0.110929237,3,298.15,10,2,99.00793651
C-Biochar,CBZ,1048.2,3.985,1.044,79.42,0.075,0.110929237,5,298.15,10,2,111.7063492
C-Biochar,CBZ,1048.2,3.985,1.044,79.42,0.075,0.110929237,7,298.15,10,2,116.468254
C-Biochar,CBZ,1048.2,3.985,1.044,79.42,0.075,0.110929237,9,298.15,10,2,107.7380952
